client_id,cin,prenom,nom,genre,date_naissance,ville,region,telephone,email,situation_professionnelle,situation_familiale,niveau_education,revenu_mensuel,agence_id,date_inscription,statut_client
CLI000129,G530311,Rachid,Senhaji,M,1994-07-26,Casablanca,Casablanca-Settat,+212692071195,rachid.943@gmail.com,Artisan,Célibataire,Doctorat,4397.44,AG005,2017-01-13,Actif
CLI000130,F581992,Latifa,Moussaoui,F,1988-10-21,Berrechid,Casablanca-Settat,+212655946354,latifa.560@gmail.com,Commerçant,Divorcé(e),Bac+5,10016.63,AG016,2017-01-14,Actif
CLI000131,W839233,Hamid,Lahlou,M,1975-03-05,Salé,Rabat-Salé-Kénitra,+212652552488,hamid.492@gmail.com,Commerçant,Divorcé(e),Bac+2,8828.97,AG004,2016-09-04,Actif
CLI000132,B401602,Rajaa,Tahiri,F,1968-02-21,El Jadida,Casablanca-Settat,+212620607151,rajaa.355@gmail.com,Artisan,Divorcé(e),Doctorat,2000,AG016,2016-07-07,Actif
CLI000133,H153231,Wafa,Naciri,F,1967-04-26,Tétouan,Tanger-Tétouan-Al Hoceïma,+212681275182,wafa.232@gmail.com,Retraité,Marié(e),Sans diplôme,4025.65,AG004,2012-06-13,Actif
CLI000134,F526673,Meryem,Cherkaoui,F,1955-06-19,Tanger,Tanger-Tétouan-Al Hoceïma,+212673847325,meryem.489@gmail.com,Retraité,Marié(e),Bac+2,4465.98,AG011,2022-05-06,Actif
CLI000135,F138105,Youssef,Kettani,M,2003-01-04,Meknès,Fès-Meknès,+212676489301,youssef.191@gmail.com,Retraité,Divorcé(e),Sans diplôme,10121.85,AG001,2010-11-02,Actif
CLI000136,Q617904,Nabil,Idrissi,M,1995-10-06,Salé,Rabat-Salé-Kénitra,+212677674279,nabil.480@gmail.com,Commerçant,Marié(e),Sans diplôme,6713.07,AG011,2022-03-09,Actif
CLI000137,Y302544,Imane,Fassi,F,1956-04-06,Agadir,Souss-Massa,+212692000924,imane.877@gmail.com,Retraité,Veuf/Veuve,Bac+3,9312.64,AG017,2017-07-24,Actif
CLI000138,K360096,Meryem,Benali,F,1967-08-13,Agadir,Souss-Massa,+212645002007,meryem.393@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+2,2988.08,AG011,2020-09-16,Actif
CLI000139,F525110,Hamid,Naciri,M,1976-03-14,El Jadida,Casablanca-Settat,+212677447155,hamid.946@gmail.com,Retraité,Divorcé(e),Doctorat,5789.06,AG004,2011-05-24,Actif
CLI000140,P260626,Naima,Benkirane,F,1974-08-29,Meknès,Fès-Meknès,+212691300905,naima.383@gmail.com,Artisan,Veuf/Veuve,Bac+5,4107.57,AG007,2012-12-30,Actif
CLI000141,B969032,Hicham,Moussaoui,M,2002-05-21,Settat,Casablanca-Settat,+212677845324,hicham.208@gmail.com,Profession libérale,Marié(e),Baccalauréat,12546.81,AG011,2018-02-11,Inactif
CLI000142,C635167,Meryem,Benkirane,F,2007-04-26,Oujda,Oriental,+212617467311,meryem.465@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+3,10429.5,AG019,2020-12-18,Actif
CLI000143,S176577,Hanane,El Amrani,F,1990-07-10,Casablanca,Casablanca-Settat,+212666867700,hanane.353@gmail.com,Retraité,Célibataire,Bac+5,10684.62,AG002,2015-09-16,Inactif
CLI000144,F906325,Mehdi,Idrissi,M,1980-10-03,Rabat,Rabat-Salé-Kénitra,+212696104027,mehdi.747@gmail.com,Retraité,Veuf/Veuve,Bac+2,2000,AG013,2019-03-04,Actif
CLI000145,F663356,Rajaa,Kettani,F,2003-05-20,Marrakech,Marrakech-Safi,+212680980044,rajaa.131@gmail.com,Retraité,Marié(e),Sans diplôme,5893.31,AG001,2012-12-25,Blacklisté
CLI000146,H359535,Wafa,Benkirane,F,2002-09-21,Nador,Oriental,+212656460773,wafa.159@gmail.com,Commerçant,Marié(e),Doctorat,4960.7,AG004,2018-07-05,Actif
CLI000147,O726822,Karima,Naciri,F,1976-08-04,Casablanca,Casablanca-Settat,+212616533225,karima.251@gmail.com,Retraité,Célibataire,Bac+3,12897.44,AG015,2014-08-16,Actif
CLI000148,H955413,Ahmed,El Ghazi,M,2000-03-16,Tanger,Tanger-Tétouan-Al Hoceïma,+212687324220,ahmed.327@gmail.com,Profession libérale,Divorcé(e),Baccalauréat,10203.54,AG010,2016-06-27,Inactif
CLI000149,X283640,Bilal,Cherkaoui,M,1979-09-08,Salé,Rabat-Salé-Kénitra,+212667337891,bilal.570@gmail.com,Artisan,Célibataire,Bac+2,2982.73,AG021,2011-05-15,Actif
CLI000150,M292811,Houda,Bakkali,F,1968-05-21,Nador,Oriental,+212682199509,houda.485@gmail.com,Fonctionnaire,Marié(e),Bac+2,6132.25,AG005,2016-09-22,Inactif
CLI000151,I313214,Driss,Benhaddou,M,1992-05-14,Nador,Oriental,+212696799390,driss.81@gmail.com,Artisan,Divorcé(e),Sans diplôme,4103.53,AG018,2022-07-02,Actif
CLI000152,T141468,Ahmed,Tazi,M,1988-11-02,Tétouan,Tanger-Tétouan-Al Hoceïma,+212635254849,ahmed.824@gmail.com,Auto-entrepreneur,Marié(e),Bac+3,7256.92,AG007,2023-07-27,Inactif
CLI000153,Y602184,Hanane,Benjelloun,F,1974-01-01,Casablanca,Casablanca-Settat,+212691121400,hanane.721@gmail.com,Fonctionnaire,Veuf/Veuve,Baccalauréat,9941.85,AG018,2014-04-06,Actif
CLI000154,J374267,Rajaa,El Ouazzani,F,2002-11-16,Settat,Casablanca-Settat,+212678829070,rajaa.904@gmail.com,Artisan,Veuf/Veuve,Sans diplôme,7528.35,AG016,2018-01-22,Actif
CLI000155,X253011,Sara,Benali,F,1983-01-27,El Jadida,Casablanca-Settat,+212645000508,sara.567@gmail.com,Profession libérale,Veuf/Veuve,Bac+2,15664.03,AG005,2019-04-14,Actif
CLI000156,U818113,Tariq,Benhaddou,M,1999-10-18,Meknès,Fès-Meknès,+212644537812,tariq.782@gmail.com,Auto-entrepreneur,Veuf/Veuve,Doctorat,10264.02,AG021,2022-05-08,Actif
CLI000157,R772985,Nadia,El Amrani,F,1970-03-09,El Jadida,Casablanca-Settat,+212680322629,nadia.35@gmail.com,Auto-entrepreneur,Célibataire,Doctorat,7141.29,AG002,2013-02-20,Actif
CLI000158,A329344,Zineb,Senhaji,F,1961-02-05,Meknès,Fès-Meknès,+212671204580,zineb.383@gmail.com,Salarié secteur privé,Veuf/Veuve,Doctorat,3449.82,AG016,2013-05-22,Actif
CLI000159,Q952657,Fatima,Tahiri,F,2002-06-30,Casablanca,Casablanca-Settat,+212667790557,fatima.826@gmail.com,Fonctionnaire,Célibataire,Sans diplôme,4794.57,AG017,2016-02-29,Actif
CLI000160,I933551,Soufiane,Kettani,M,1977-08-24,Berrechid,Casablanca-Settat,+212620605783,soufiane.383@gmail.com,Artisan,Veuf/Veuve,Bac+5,7267.88,AG008,2017-12-13,Blacklisté
CLI000161,P158840,Karim,Cherkaoui,M,1957-11-04,Marrakech,Marrakech-Safi,+212611268380,karim.720@gmail.com,Fonctionnaire,Célibataire,Bac+3,4776.79,AG014,2012-02-05,Actif
CLI000162,H321686,Najat,Tahiri,F,2002-05-20,Fès,Fès-Meknès,+212686072480,najat.487@gmail.com,Commerçant,Célibataire,Sans diplôme,10182.26,AG009,2010-12-15,Inactif
CLI000163,W960778,Hassan,Kettani,M,1956-05-28,Kénitra,Rabat-Salé-Kénitra,+212620326375,hassan.307@gmail.com,Fonctionnaire,Marié(e),Bac+5,2292.37,AG013,2014-08-25,Actif
CLI000164,X462659,Rajaa,El Amrani,F,1962-01-13,Tanger,Tanger-Tétouan-Al Hoceïma,+212623111164,rajaa.448@gmail.com,Fonctionnaire,Célibataire,Bac+2,4525.2,AG020,2021-03-26,Actif
CLI000165,M552825,Samira,Fassi,F,1979-07-10,Casablanca,Casablanca-Settat,+212688634827,samira.677@gmail.com,Artisan,Célibataire,Bac+5,4255.21,AG010,2020-02-08,Actif
CLI000166,W921968,Youssef,Cherkaoui,M,1968-11-01,Tétouan,Tanger-Tétouan-Al Hoceïma,+212630706693,youssef.758@gmail.com,Artisan,Divorcé(e),Bac+2,8221.35,AG004,2018-07-10,Actif
CLI000167,O684041,Sanaa,Moussaoui,F,1979-03-15,El Jadida,Casablanca-Settat,+212678778646,sanaa.418@gmail.com,Salarié secteur privé,Célibataire,Sans diplôme,9734.17,AG012,2012-04-17,Actif
CLI000168,M917018,Rajaa,Tazi,F,1981-03-08,Casablanca,Casablanca-Settat,+212685099723,rajaa.927@gmail.com,Fonctionnaire,Marié(e),Doctorat,9906.0,AG013,2019-04-13,Actif
CLI000169,N414313,Hanane,Lahlou,F,1999-03-29,Tétouan,Tanger-Tétouan-Al Hoceïma,+212620324210,hanane.370@gmail.com,Commerçant,Marié(e),Doctorat,11939.04,AG021,2013-04-10,Actif
CLI000170,A514913,Adil,Benhaddou,M,1967-02-26,Fès,Fès-Meknès,+212693240786,adil.390@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+3,9653.89,AG011,2016-10-31,Actif
CLI000171,M434640,Karim,Berrada,M,2009-02-12,Kénitra,Rabat-Salé-Kénitra,+212694946730,karim.503@gmail.com,Profession libérale,Marié(e),Bac+2,5520.05,AG013,2014-07-04,Actif
CLI000172,S672133,Naima,Fassi,F,2005-08-02,Fès,Fès-Meknès,+212683833059,naima.28@gmail.com,Retraité,Veuf/Veuve,Doctorat,8328.98,AG007,2014-06-25,Actif
CLI000173,V261630,Aisha,Tahiri,F,1999-10-18,Nador,Oriental,+212666791272,aisha.809@gmail.com,Artisan,Célibataire,Bac+3,6007.51,AG020,2013-02-14,Actif
CLI000174,B929130,Wafa,El Ouazzani,F,1992-07-11,Berrechid,Casablanca-Settat,+212682062301,wafa.609@gmail.com,Retraité,Célibataire,Sans diplôme,5787.04,AG008,2022-03-12,Actif
CLI000175,Z551365,Nadia,Alaoui,F,2005-07-12,Rabat,Rabat-Salé-Kénitra,+212611415698,nadia.101@gmail.com,Commerçant,Marié(e),Bac+5,11512.71,AG017,2018-12-18,Actif
CLI000176,Y812565,Adil,El Filali,M,1990-02-02,El Jadida,Casablanca-Settat,+212677171380,adil.155@gmail.com,Commerçant,Célibataire,Bac+3,7256.68,AG004,2020-05-21,Actif
CLI000177,Q606384,Omar,El Ouazzani,M,1986-04-02,Tanger,Tanger-Tétouan-Al Hoceïma,+212673909453,omar.100@gmail.com,Artisan,Veuf/Veuve,Bac+2,4132.91,AG003,2016-12-30,Actif
CLI000178,X355761,Mohammed,Senhaji,M,1964-10-23,Kénitra,Rabat-Salé-Kénitra,+212633414716,mohammed.566@gmail.com,Fonctionnaire,Divorcé(e),Bac+5,13841.65,AG014,2013-09-08,Blacklisté
CLI000179,G571413,Tariq,El Filali,M,1971-09-21,Agadir,Souss-Massa,+212667653606,tariq.399@gmail.com,Salarié secteur privé,Marié(e),Baccalauréat,2816.85,AG009,2019-09-11,Actif
CLI000180,L441819,Amine,Chraibi,M,2003-03-02,Fès,Fès-Meknès,+212671411378,amine.117@gmail.com,Commerçant,Veuf/Veuve,Bac+5,11990.17,AG021,2014-03-12,Actif
CLI000181,T280908,Karima,Naciri,F,2007-08-30,Béni Mellal,Béni Mellal-Khénifra,+212649922369,karima.941@gmail.com,Profession libérale,Célibataire,Doctorat,3537.88,AG005,2012-07-24,Actif
CLI000182,W248225,Karim,Senhaji,M,1971-06-04,Fès,Fès-Meknès,+212662138657,karim.429@gmail.com,Profession libérale,Marié(e),Bac+5,14313.09,AG013,2018-05-17,Actif
CLI000183,K982885,Wafa,Benkirane,F,2004-10-13,Agadir,Souss-Massa,+212693135800,wafa.55@gmail.com,Auto-entrepreneur,Divorcé(e),Sans diplôme,5805.25,AG016,2013-09-28,Actif
CLI000184,V615611,Wafa,Zniber,F,1999-05-29,Berrechid,Casablanca-Settat,+212669572772,wafa.501@gmail.com,Fonctionnaire,Célibataire,Bac+5,8143.04,AG001,2019-03-06,Actif
CLI000185,O693127,Karim,El Ghazi,M,1979-08-29,Rabat,Rabat-Salé-Kénitra,+212676479831,karim.563@gmail.com,Profession libérale,Célibataire,Bac+5,5639.8,AG004,2015-01-16,Actif
CLI000186,G545807,Wafa,Alaoui,F,1994-08-06,Rabat,Rabat-Salé-Kénitra,+212697734330,wafa.770@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,7431.66,AG015,2022-04-03,Actif
CLI000187,L845279,Adil,Bensouda,M,1976-04-04,Fès,Fès-Meknès,+212694929036,adil.439@gmail.com,Fonctionnaire,Marié(e),Baccalauréat,9982.59,AG007,2014-09-16,Inactif
CLI000188,F439375,Wafa,Tahiri,F,2008-07-18,Tétouan,Tanger-Tétouan-Al Hoceïma,+212649276764,wafa.297@gmail.com,Profession libérale,Divorcé(e),Bac+5,3056.43,AG004,2022-01-31,Actif
CLI000189,H898462,Khadija,Naciri,F,1966-05-20,Tétouan,Tanger-Tétouan-Al Hoceïma,+212662707402,khadija.502@gmail.com,Fonctionnaire,Divorcé(e),Doctorat,8012.79,AG014,2012-12-23,Actif
CLI000190,W486999,Youssef,Benkirane,M,2001-04-04,Béni Mellal,Béni Mellal-Khénifra,+212675504221,youssef.336@gmail.com,Profession libérale,Célibataire,Doctorat,14306.04,AG003,2016-03-29,Actif
CLI000191,G618746,Naima,Skalli,F,2002-12-12,Marrakech,Marrakech-Safi,+212653334226,naima.849@gmail.com,Commerçant,Divorcé(e),Bac+5,8850.98,AG019,2018-12-03,Actif
CLI000192,U921967,Samira,Benkirane,F,1959-02-14,Rabat,Rabat-Salé-Kénitra,+212612185246,samira.128@gmail.com,Auto-entrepreneur,Marié(e),Bac+3,12152.54,AG015,2012-03-26,Actif
CLI000193,C786385,Sara,El Ouazzani,F,1982-01-30,Tanger,Tanger-Tétouan-Al Hoceïma,+212643606680,sara.85@gmail.com,Commerçant,Marié(e),Sans diplôme,13764.89,AG013,2013-07-26,Actif
CLI000194,G599968,Bilal,Tazi,M,1963-07-16,Marrakech,Marrakech-Safi,+212627810664,bilal.608@gmail.com,Fonctionnaire,Veuf/Veuve,Sans diplôme,2193.18,AG001,2010-01-09,Actif
CLI000195,Z207402,Bilal,Alaoui,M,1997-11-09,Tanger,Tanger-Tétouan-Al Hoceïma,+212652057323,bilal.377@gmail.com,Commerçant,Marié(e),Bac+3,8228.24,AG005,2011-08-04,Actif
CLI000196,T781595,Youssef,Fassi,M,2005-07-14,Berrechid,Casablanca-Settat,+212669069144,youssef.360@gmail.com,Retraité,Marié(e),Doctorat,9715.32,AG005,2010-03-11,Inactif
CLI000197,M468611,Sara,Zniber,F,1964-01-06,Marrakech,Marrakech-Safi,+212652211967,sara.811@gmail.com,Fonctionnaire,Marié(e),Bac+2,8082.03,AG021,2013-02-20,Actif
CLI000198,T634273,Fatima,Chraibi,F,1973-06-07,Salé,Rabat-Salé-Kénitra,+212662579931,fatima.303@gmail.com,Retraité,Célibataire,Baccalauréat,2662.29,AG016,2021-08-12,Actif
CLI000199,E505629,Mehdi,El Filali,M,2002-05-24,Marrakech,Marrakech-Safi,+212666487347,mehdi.375@gmail.com,Profession libérale,Marié(e),Bac+3,17292.65,AG003,2010-04-09,Actif
CLI000200,B927630,Mohammed,Kettani,M,1974-05-10,Tétouan,Tanger-Tétouan-Al Hoceïma,+212677996124,mohammed.294@gmail.com,Retraité,Veuf/Veuve,Bac+3,7232.37,AG013,2010-11-23,Actif
CLI000201,Z262924,Hamid,Moussaoui,M,1982-10-21,Marrakech,Marrakech-Safi,+212653855682,hamid.401@gmail.com,Profession libérale,Célibataire,Bac+2,5310.74,AG014,2011-10-10,Actif
CLI000202,D575394,Ahmed,Bensouda,M,1962-09-26,Meknès,Fès-Meknès,+212691716102,ahmed.57@gmail.com,Commerçant,Marié(e),Sans diplôme,7808.66,AG001,2019-09-30,Actif
CLI000203,I275073,Hassan,El Ouazzani,M,1986-02-07,Khouribga,Béni Mellal-Khénifra,+212627036337,hassan.768@gmail.com,Auto-entrepreneur,Divorcé(e),Doctorat,2000,AG004,2021-09-24,Actif
CLI000204,C375722,Nabil,Tahiri,M,1979-05-27,Nador,Oriental,+212687396877,nabil.643@gmail.com,Salarié secteur privé,Veuf/Veuve,Bac+3,7196.68,AG017,2021-10-01,Actif
CLI000205,S806866,Najat,El Ghazi,F,1987-12-27,Agadir,Souss-Massa,+212625479814,najat.234@gmail.com,Retraité,Célibataire,Sans diplôme,7940.09,AG001,2013-07-12,Actif
CLI000206,B679720,Naima,Tahiri,F,1968-06-18,Béni Mellal,Béni Mellal-Khénifra,+212698007006,naima.430@gmail.com,Fonctionnaire,Divorcé(e),Baccalauréat,9863.17,AG014,2014-01-06,Inactif
CLI000207,B288056,Imane,Benjelloun,F,2006-04-11,Marrakech,Marrakech-Safi,+212679226031,imane.48@gmail.com,Artisan,Célibataire,Bac+3,12377.11,AG010,2018-05-13,Actif
CLI000208,A486839,Samira,Chraibi,F,2004-08-14,Marrakech,Marrakech-Safi,+212649137230,samira.578@gmail.com,Auto-entrepreneur,Divorcé(e),Doctorat,12079.49,AG020,2020-03-30,Actif
CLI000209,A529954,Najat,Benali,F,1972-07-13,Khouribga,Béni Mellal-Khénifra,+212641272427,najat.555@gmail.com,Commerçant,Célibataire,Bac+2,8197.43,AG001,2022-04-05,Actif
CLI000210,H540208,Hanane,Lahlou,F,1973-05-29,Fès,Fès-Meknès,+212618038980,hanane.996@gmail.com,Fonctionnaire,Divorcé(e),Sans diplôme,5006.74,AG002,2021-11-19,Inactif
CLI000211,M178465,Naima,El Filali,F,1962-08-14,Settat,Casablanca-Settat,+212686211608,naima.64@gmail.com,Artisan,Marié(e),Baccalauréat,9766.79,AG010,2023-01-10,Actif
CLI000212,I344959,Rajaa,Tazi,F,1983-07-15,Kénitra,Rabat-Salé-Kénitra,+212637207628,rajaa.140@gmail.com,Auto-entrepreneur,Célibataire,Baccalauréat,9210.1,AG004,2020-02-26,Actif
CLI000213,O423284,Samira,Benkirane,F,1965-10-31,Nador,Oriental,+212645568761,samira.873@gmail.com,Salarié secteur privé,Célibataire,Baccalauréat,3683.62,AG010,2022-01-08,Inactif
CLI000214,W360276,Rachid,El Ouazzani,M,1968-04-22,Kénitra,Rabat-Salé-Kénitra,+212663183031,rachid.526@gmail.com,Salarié secteur privé,Divorcé(e),Bac+2,13333.42,AG006,2012-01-18,Actif
CLI000215,D112537,Sanaa,El Amrani,F,1963-07-01,Meknès,Fès-Meknès,+212639835008,sanaa.134@gmail.com,Fonctionnaire,Veuf/Veuve,Bac+2,13700.18,AG021,2020-05-13,Inactif
CLI000216,C307356,Amine,Cherkaoui,M,1961-09-23,Tétouan,Tanger-Tétouan-Al Hoceïma,+212669516344,amine.829@gmail.com,Fonctionnaire,Célibataire,Bac+2,12246.71,AG004,2010-06-28,Actif
CLI000217,A501320,Khadija,Naciri,F,2006-06-27,Agadir,Souss-Massa,+212667265875,khadija.177@gmail.com,Commerçant,Marié(e),Baccalauréat,9745.74,AG009,2019-09-19,Actif
CLI000218,N677438,Ahmed,Lahlou,M,1981-06-23,Meknès,Fès-Meknès,+212618184472,ahmed.90@gmail.com,Commerçant,Veuf/Veuve,Baccalauréat,4389.85,AG014,2021-03-10,Actif
CLI000219,L693128,Driss,Senhaji,M,1989-04-25,Casablanca,Casablanca-Settat,+212653165014,driss.398@gmail.com,Commerçant,Marié(e),Sans diplôme,2000,AG011,2018-01-20,Actif
CLI000220,L904092,Hamid,El Filali,M,1997-04-26,Rabat,Rabat-Salé-Kénitra,+212641240803,hamid.998@gmail.com,Fonctionnaire,Célibataire,Baccalauréat,8888.02,AG008,2021-11-16,Actif
CLI000221,Z873959,Abdelkader,Tahiri,M,1986-10-31,Béni Mellal,Béni Mellal-Khénifra,+212658155056,abdelkader.936@gmail.com,Profession libérale,Célibataire,Doctorat,10400.26,AG012,2013-11-24,Inactif
CLI000222,J284084,Amine,Lahlou,M,1999-02-28,Oujda,Oriental,+212615095407,amine.93@gmail.com,Salarié secteur privé,Marié(e),Bac+5,12792.4,AG008,2022-02-28,Actif
CLI000223,Z985296,Fatima,Benhaddou,F,1973-01-27,Kénitra,Rabat-Salé-Kénitra,+212617993466,fatima.23@gmail.com,Fonctionnaire,Marié(e),Sans diplôme,6650.22,AG017,2012-12-04,Inactif
CLI000224,K416423,Samir,Benhaddou,M,2007-07-29,Béni Mellal,Béni Mellal-Khénifra,+212628314232,samir.162@gmail.com,Retraité,Veuf/Veuve,Doctorat,10104.65,AG016,2012-04-07,Actif
CLI000225,X821942,Driss,Berrada,M,1975-01-11,El Jadida,Casablanca-Settat,+212627092408,driss.182@gmail.com,Retraité,Célibataire,Doctorat,9536.79,AG019,2023-03-18,Actif
CLI000226,D620287,Hassan,Idrissi,M,1974-10-26,Kénitra,Rabat-Salé-Kénitra,+212654448673,hassan.764@gmail.com,Salarié secteur privé,Marié(e),Bac+2,4415.01,AG011,2022-09-07,Actif
CLI000227,L369125,Nabil,Alaoui,M,1956-01-09,Settat,Casablanca-Settat,+212610171954,nabil.50@gmail.com,Artisan,Veuf/Veuve,Doctorat,9540.95,AG014,2015-12-13,Blacklisté
CLI000228,M206355,Latifa,Lahlou,F,1986-07-06,Béni Mellal,Béni Mellal-Khénifra,+212687585294,latifa.667@gmail.com,Auto-entrepreneur,Marié(e),Baccalauréat,13952.55,AG015,2022-04-01,Actif
CLI000229,F493696,Karim,Fassi,M,1983-08-05,Casablanca,Casablanca-Settat,+212620066654,karim.561@gmail.com,Salarié secteur privé,Divorcé(e),Bac+5,9498.82,AG020,2015-11-10,Inactif
CLI000230,F156157,Bilal,Alaoui,M,2009-06-26,Agadir,Souss-Massa,+212654438762,bilal.211@gmail.com,Fonctionnaire,Veuf/Veuve,Doctorat,7530.25,AG018,2019-09-27,Actif
CLI000231,P261050,Hanane,El Amrani,F,1976-04-23,Salé,Rabat-Salé-Kénitra,+212658429638,hanane.4@gmail.com,Artisan,Célibataire,Bac+2,12958.22,AG021,2012-02-25,Actif
CLI000232,U405986,Omar,Tazi,M,1973-07-26,Casablanca,Casablanca-Settat,+212673561576,omar.865@gmail.com,Salarié secteur privé,Divorcé(e),Bac+3,9598.47,AG016,2013-10-31,Actif
CLI000233,O146784,Aisha,Skalli,F,1971-08-03,Béni Mellal,Béni Mellal-Khénifra,+212669020960,aisha.477@gmail.com,Commerçant,Marié(e),Bac+2,10889.17,AG019,2018-04-28,Actif
CLI000234,Y718372,Youssef,Benjelloun,M,2003-07-30,El Jadida,Casablanca-Settat,+212684303190,youssef.63@gmail.com,Auto-entrepreneur,Veuf/Veuve,Bac+5,5468.71,AG014,2019-04-15,Blacklisté
CLI000235,W136415,Najat,Senhaji,F,1997-09-23,Meknès,Fès-Meknès,+212686667841,najat.923@gmail.com,Profession libérale,Marié(e),Sans diplôme,15595.12,AG015,2016-09-14,Actif
CLI000236,N182175,Rachid,Naciri,M,1966-04-27,Oujda,Oriental,+212668437492,rachid.207@gmail.com,Auto-entrepreneur,Marié(e),Bac+5,12110.74,AG009,2010-12-16,Actif
CLI000237,Q580412,Youssef,Benali,M,2004-11-29,Béni Mellal,Béni Mellal-Khénifra,+212693625419,youssef.602@gmail.com,Profession libérale,Veuf/Veuve,Sans diplôme,2000,AG014,2018-11-30,Actif
CLI000238,L530849,Omar,Skalli,M,1980-08-31,Fès,Fès-Meknès,+212661411224,omar.671@gmail.com,Artisan,Veuf/Veuve,Sans diplôme,5467.23,AG006,2022-01-05,Actif
CLI000239,H151685,Soufiane,El Ghazi,M,1958-06-24,Béni Mellal,Béni Mellal-Khénifra,+212673782705,soufiane.943@gmail.com,Commerçant,Divorcé(e),Sans diplôme,10759.86,AG011,2018-11-17,Inactif
CLI000240,H240913,Hanane,Berrada,F,1999-02-08,Tétouan,Tanger-Tétouan-Al Hoceïma,+212669473299,hanane.793@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+2,5704.38,AG014,2012-03-15,Actif
CLI000241,L960899,Rachid,El Amrani,M,1973-12-18,Settat,Casablanca-Settat,+212679158328,rachid.811@gmail.com,Fonctionnaire,Célibataire,Bac+2,7616.0,AG017,2019-02-18,Actif
CLI000242,H134677,Hassan,Benkirane,M,1973-01-03,Oujda,Oriental,+212616785951,hassan.941@gmail.com,Commerçant,Marié(e),Bac+2,2000,AG012,2011-04-18,Inactif
CLI000243,P715388,Meryem,Moussaoui,F,1976-09-14,Casablanca,Casablanca-Settat,+212656943979,meryem.353@gmail.com,Fonctionnaire,Divorcé(e),Doctorat,3662.81,AG003,2018-05-10,Actif
CLI000244,H778827,Khadija,Benjelloun,F,2006-05-04,Agadir,Souss-Massa,+212637746963,khadija.276@gmail.com,Retraité,Veuf/Veuve,Bac+5,8306.08,AG001,2014-10-22,Inactif
CLI000245,T944193,Mehdi,Berrada,M,1970-07-16,Tanger,Tanger-Tétouan-Al Hoceïma,+212696267144,mehdi.282@gmail.com,Artisan,Veuf/Veuve,Bac+2,8894.49,AG015,2023-06-26,Actif
CLI000246,D107704,Hanane,Senhaji,F,1990-08-18,Berrechid,Casablanca-Settat,+212698899843,hanane.990@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+5,5297.1,AG021,2023-02-10,Actif
CLI000247,K390334,Hanane,Skalli,F,1998-03-21,Fès,Fès-Meknès,+212698062882,hanane.729@gmail.com,Retraité,Divorcé(e),Baccalauréat,6339.56,AG005,2011-06-07,Actif
CLI000248,X126691,Ahmed,Cherkaoui,M,1983-09-03,Béni Mellal,Béni Mellal-Khénifra,+212676756250,ahmed.303@gmail.com,Commerçant,Veuf/Veuve,Bac+3,10756.66,AG013,2013-02-20,Actif
CLI000249,Q414777,Nabil,Fassi,M,2002-12-18,Meknès,Fès-Meknès,+212698263548,nabil.898@gmail.com,Profession libérale,Marié(e),Bac+2,12970.88,AG004,2020-09-02,Actif
CLI000250,H472541,Wafa,Benjelloun,F,1985-02-10,Agadir,Souss-Massa,+212651216287,wafa.431@gmail.com,Auto-entrepreneur,Divorcé(e),Bac+2,4691.04,AG009,2012-01-02,Actif
CLI000251,P303993,Meryem,Senhaji,F,1959-10-25,Khouribga,Béni Mellal-Khénifra,+212626081422,meryem.889@gmail.com,Retraité,Veuf/Veuve,Bac+5,3124.81,AG010,2023-02-02,Actif
CLI000252,S579798,Khalid,Idrissi,M,1985-09-28,Oujda,Oriental,+212652464268,khalid.884@gmail.com,Retraité,Marié(e),Sans diplôme,5307.34,AG016,2019-03-07,Actif
CLI000253,F704272,Nabil,Bakkali,M,1955-06-04,Rabat,Rabat-Salé-Kénitra,+212631264801,nabil.502@gmail.com,Auto-entrepreneur,Célibataire,Baccalauréat,7002.89,AG020,2020-02-21,Actif
CLI000254,A139557,Rajaa,Moussaoui,F,1997-10-30,Nador,Oriental,+212636764927,rajaa.749@gmail.com,Commerçant,Célibataire,Bac+2,14695.75,AG017,2018-08-07,Actif
CLI000255,S420984,Abdelkader,Fassi,M,1985-11-22,Meknès,Fès-Meknès,+212618762675,abdelkader.844@gmail.com,Salarié secteur privé,Divorcé(e),Bac+2,10712.61,AG015,2016-12-31,Actif
CLI000256,L886553,Houda,Chraibi,F,1985-09-30,Tanger,Tanger-Tétouan-Al Hoceïma,+212632130289,houda.971@gmail.com,Auto-entrepreneur,Veuf/Veuve,Sans diplôme,10850.03,AG008,2020-12-29,Actif
CLI000257,U930605,Rachid,El Amrani,M,2007-11-27,Casablanca,Casablanca-Settat,+212660357475,rachid.898@gmail.com,Retraité,Divorcé(e),Bac+5,9862.89,AG020,2021-04-26,Actif
